Project_ID,Schedule_Activity_ID,Schedule_WP_ID,Cost_Control_Account_ID,Cost_WP_ID,Cost_Component,Candidate_Component_BAC_USD,PV_Recognition_Method,Evidence_or_Assumption,Mapping_Status,Candidate_Share_of_Cost_WP_Pct,Cost_Ownership_Line_ID,Approval_Status
P07,P07-A14,P07-WP051,P07-CA05,P07-WP051,SOURCE_WP_SCOPE,191333,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,66.666551,CL0188,APPROVED_SYNTHETIC_PORTFOLIO
P07,P07-A15,P07-WP051,P07-CA05,P07-WP051,SOURCE_WP_SCOPE,95667,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333449,CL0189,APPROVED_SYNTHETIC_PORTFOLIO
P07,P07-A17,P07-WP061,P07-CA06,P07-WP061,SOURCE_WP_SCOPE,79950,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0190,APPROVED_SYNTHETIC_PORTFOLIO
P07,P07-A18,P07-WP062,P07-CA06,P07-WP062,SOURCE_WP_SCOPE,43050,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0191,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A1,P08-WP011,P08-CA01,P08-WP011,SOURCE_WP_SCOPE,62100,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0192,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A2,P08-WP012,P08-CA01,P08-WP012,SOURCE_WP_SCOPE,75900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0193,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A3,P08-WP021,P08-CA02,P08-WP021,SOURCE_WP_SCOPE,128800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0194,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A4,P08-WP022,P08-CA02,P08-WP022,SOURCE_WP_SCOPE,119600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0195,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A4b,P08-WP022,P08-CA02,P08-WP022,SOURCE_WP_SCOPE,119600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0196,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A5,P08-WP031,P08-CA03,P08-WP031,SOURCE_WP_SCOPE,58880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0197,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A5b,P08-WP031,P08-CA03,P08-WP031,SOURCE_WP_SCOPE,58880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0198,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A8,P08-WP031,P08-CA03,P08-WP031,SOURCE_WP_SCOPE,58880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0199,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A5c,P08-WP032,P08-CA03,P08-WP032,SOURCE_WP_SCOPE,187680,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0200,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A6,P08-WP032,P08-CA03,P08-WP032,SOURCE_WP_SCOPE,187680,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0201,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A7,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,102290,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.263185,CL0202,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A13,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,102290,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.263185,CL0203,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A14,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,102289,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.263134,CL0204,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A9,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,409158,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,21.052637,CL0205,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A9fat,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,102289,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.263134,CL0206,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A11,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,409158,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,21.052637,CL0207,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A15,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,409158,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,21.052637,CL0208,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A17,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,102289,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.263134,CL0209,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A21,P08-WP041,P08-CA04,P08-WP041,SOURCE_WP_SCOPE,204579,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,10.526318,CL0210,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A10,P08-WP042,P08-CA04,P08-WP042,SOURCE_WP_SCOPE,289034,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333410,CL0211,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A10fat,P08-WP042,P08-CA04,P08-WP042,SOURCE_WP_SCOPE,72258,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,8.333295,CL0212,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A12,P08-WP042,P08-CA04,P08-WP042,SOURCE_WP_SCOPE,289033,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333295,CL0213,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A16,P08-WP042,P08-CA04,P08-WP042,SOURCE_WP_SCOPE,216775,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0214,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A18,P08-WP051,P08-CA05,P08-WP051,SOURCE_WP_SCOPE,138000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0215,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A19,P08-WP051,P08-CA05,P08-WP051,SOURCE_WP_SCOPE,138000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0216,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A20,P08-WP051,P08-CA05,P08-WP051,SOURCE_WP_SCOPE,138000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0217,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A22,P08-WP061,P08-CA06,P08-WP061,SOURCE_WP_SCOPE,89700,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0218,APPROVED_SYNTHETIC_PORTFOLIO
P08,P08-A23,P08-WP062,P08-CA06,P08-WP062,SOURCE_WP_SCOPE,48300,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0219,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A1,P09-WP011,P09-CA01,P09-WP011,SOURCE_WP_SCOPE,117000,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0220,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A2,P09-WP012,P09-CA01,P09-WP012,SOURCE_WP_SCOPE,117000,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0221,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A3a,P09-WP021,P09-CA02,P09-WP021,SOURCE_WP_SCOPE,124800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0222,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A3,P09-WP021,P09-CA02,P09-WP021,SOURCE_WP_SCOPE,124800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0223,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A4,P09-WP022,P09-CA02,P09-WP022,SOURCE_WP_SCOPE,74880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,20.000000,CL0224,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A4b,P09-WP022,P09-CA02,P09-WP022,SOURCE_WP_SCOPE,74880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,20.000000,CL0225,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A4c,P09-WP022,P09-CA02,P09-WP022,SOURCE_WP_SCOPE,74880,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,20.000000,CL0226,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A19,P09-WP022,P09-CA02,P09-WP022,SOURCE_WP_SCOPE,149760,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,40.000000,CL0227,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A5,P09-WP031,P09-CA03,P09-WP031,SOURCE_WP_SCOPE,72800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0228,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A5b,P09-WP031,P09-CA03,P09-WP031,SOURCE_WP_SCOPE,72800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0229,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A10,P09-WP031,P09-CA03,P09-WP031,SOURCE_WP_SCOPE,72800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333333,CL0230,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A5c,P09-WP032,P09-CA03,P09-WP032,SOURCE_WP_SCOPE,202800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0231,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A6,P09-WP032,P09-CA03,P09-WP032,SOURCE_WP_SCOPE,202800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0232,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A7,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304869,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142867,CL0233,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A8,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304869,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142867,CL0234,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A9,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304869,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142867,CL0235,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A13,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304869,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142867,CL0236,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A14,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304869,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142867,CL0237,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A12,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,1219474,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,28.571422,CL0238,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A15,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304868,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142844,CL0239,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A16,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304868,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142844,CL0240,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A17,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,304868,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,7.142844,CL0241,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A21,P09-WP041,P09-CA04,P09-WP041,SOURCE_WP_SCOPE,609737,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,14.285711,CL0242,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A11,P09-WP042,P09-CA04,P09-WP042,SOURCE_WP_SCOPE,898560,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0243,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A20,P09-WP043,P09-CA04,P09-WP043,SOURCE_WP_SCOPE,449280,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0244,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A18,P09-WP051,P09-CA05,P09-WP051,SOURCE_WP_SCOPE,468000,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0245,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A22,P09-WP061,P09-CA06,P09-WP061,SOURCE_WP_SCOPE,152100,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0246,APPROVED_SYNTHETIC_PORTFOLIO
P09,P09-A23,P09-WP062,P09-CA06,P09-WP062,SOURCE_WP_SCOPE,81900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0247,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A1,P10-WP011,P10-CA01,P10-WP011,SOURCE_WP_SCOPE,66600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0248,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A4,P10-WP021,P10-CA02,P10-WP021,SOURCE_WP_SCOPE,266400,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0249,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A3,P10-WP022,P10-CA02,P10-WP022,SOURCE_WP_SCOPE,99900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0250,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A5,P10-WP022,P10-CA02,P10-WP022,SOURCE_WP_SCOPE,99900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0251,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A6b,P10-WP022,P10-CA02,P10-WP022,SOURCE_WP_SCOPE,99900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0252,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A6,P10-WP022,P10-CA02,P10-WP022,SOURCE_WP_SCOPE,99900,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0253,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A7,P10-WP031,P10-CA03,P10-WP031,SOURCE_WP_SCOPE,60434,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333701,CL0254,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A7b,P10-WP031,P10-CA03,P10-WP031,SOURCE_WP_SCOPE,60433,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333149,CL0255,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A9,P10-WP031,P10-CA03,P10-WP031,SOURCE_WP_SCOPE,60433,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,33.333149,CL0256,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A7c,P10-WP032,P10-CA03,P10-WP032,SOURCE_WP_SCOPE,168350,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0257,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A8,P10-WP032,P10-CA03,P10-WP032,SOURCE_WP_SCOPE,168350,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,50.000000,CL0258,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-IF-01,P10-WP041,P10-CA04,P10-WP041,SOURCE_WP_SCOPE,143745,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,25.000000,CL0259,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A14,P10-WP041,P10-CA04,P10-WP041,SOURCE_WP_SCOPE,431235,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,75.000000,CL0260,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A11,P10-WP042,P10-CA04,P10-WP042,SOURCE_WP_SCOPE,293040,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,57.142857,CL0261,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A15,P10-WP042,P10-CA04,P10-WP042,SOURCE_WP_SCOPE,219780,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,42.857143,CL0262,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A10,P10-WP043,P10-CA04,P10-WP043,SOURCE_WP_SCOPE,124320,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,26.666667,CL0263,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A12,P10-WP043,P10-CA04,P10-WP043,SOURCE_WP_SCOPE,124320,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,26.666667,CL0264,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A16,P10-WP043,P10-CA04,P10-WP043,SOURCE_WP_SCOPE,124320,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,26.666667,CL0265,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A17,P10-WP043,P10-CA04,P10-WP043,SOURCE_WP_SCOPE,93240,QUANTITY_OR_WEIGHTED,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,20.000000,CL0266,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A13,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,41353,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.882361,CL0267,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A18,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0268,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A19,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0269,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A20,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,41353,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.882361,CL0270,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A21,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0271,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A22,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,41353,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,5.882361,CL0272,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A23,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0273,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A24,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0274,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A25,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82706,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764723,CL0275,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A27,P10-WP051,P10-CA05,P10-WP051,SOURCE_WP_SCOPE,82705,WEIGHTED_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,11.764580,CL0276,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A26,P10-WP061,P10-CA06,P10-WP061,SOURCE_WP_SCOPE,77700,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0277,APPROVED_SYNTHETIC_PORTFOLIO
P10,P10-A28,P10-WP062,P10-CA06,P10-WP062,SOURCE_WP_SCOPE,33300,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0278,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A1,P11-WP011,P11-CA01,P11-WP011,SOURCE_WP_SCOPE,76800,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0279,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A2,P11-WP012,P11-CA01,P11-WP012,SOURCE_WP_SCOPE,51200,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0280,APPROVED_SYNTHETIC_PORTFOLIO
P11,P11-A3,P11-WP021,P11-CA02,P11-WP021,SOURCE_WP_SCOPE,57600,WORKDAY_OR_DELIVERABLE,"Original Phase 3A activity allocation (synthetic), repartitioned when noted",PROPOSED_NOT_APPROVED,100.000000,CL0281,APPROVED_SYNTHETIC_PORTFOLIO
